01 24 2017 20 02 00 00000000 01110000  14.8    0.0  99.3   0.0  -0.1   0.000  20.30     0     0
   0.570  -4.280   1.910  22.0  25.0  19.0
   1.210  -4.720   1.790  21.0  24.0  19.0
   1.010  -5.950   1.920  21.0  24.0  19.0
   1.570  -6.210   1.920  21.0  24.0  18.0
   1.110  -5.020   2.080  21.0  24.0  19.0
